319,6598
288,8599
255,22549999999998
231,3049
218,67680000000001
214,1533
201,2968
194,8713
187,7696
236,6478
228,6403
219,4312
216,9664
209,0153
201,5074
208,63889999999998
188,0349
145,9965
144,05
138,0104
137,3476
137,2019
138,2708
176,7817
169,3013
162,64989999999997
163,72619999999998
184,7427
120,9754
119,59949999999999
118,65100000000001
127,92290000000001
125,27879999999999
125,6031
108,7766
127,92349999999999
140,9354
105,41300000000001
104,43560000000001
105,6753
104,6208
102,6596
99,637
99,1857
101,0773
98,0669
97,1914
96,97840000000001
122,0199
87,5123
94,9244
92,658
91,6201
91,3856
99,44550000000001
90,6194
87,7492
89,6146
102,9006
86,8874
86,57520000000001
86,737
83,95909999999999
82,60629999999999
82,78290000000001
82,32639999999999
84,523
81,4044
80,4633
92,81190000000001
83,54
80,1953
79,4361
79,4223
93,97949999999999
77,2081
76,7807
76,0749
76,17219999999999
75,351
84,0651
74,0592
83,604
80,673
74,5149
78,09
74,7599
72,9765
72,5655
72,60260000000001
74,0621
91,3411
85,5081
70,72749999999999
69,03769999999999
70,5401
69,3875
71,7236
67,9369
72,8504
67,82430000000001
65,75019999999999
67,2565
66,5068
81,12809999999999
72,6848
86,67999999999999
89,28179999999999
74,947
74,94829999999999
67,06769999999999
66,5162
81,2625
66,4041
64,8771
64,5617
64,7009
64,496
67,3907
67,4564
64,8937
64,6519
63,78530000000001
62,88680000000001
68,21770000000001
62,8721
64,78970000000001
62,2838
73,8308
62,42
61,8149
61,4206
61,5326
62,877900000000004
65,03490000000001
79,1254
61,1024
61,0662
59,396699999999996
62,493399999999994
61,076499999999996
76,1025
78,7442
59,4183
60,32
59,0429
58,6944
58,5128
58,743700000000004
58,4832
62,81249999999999
60,7046
58,3943
58,1238
57,812799999999996
57,7635
59,375699999999995
57,9974
57,4454
58,317800000000005
56,7157
56,5007
57,5875
55,958099999999995
55,8163
55,8904
55,6497
60,5399
56,4592
55,6732
55,3274
55,6674
54,7836
54,8097
63,2904
55,2648
53,6972
54,878299999999996
53,7819
55,2729
53,9184
53,1634
52,742
53,0489
56,4861
57,1274
52,6939
54,6107
51,8558
52,3147
51,925
53,1592
51,023199999999996
51,174200000000006
57,0295
51,4786
52,0258
56,1269
50,9553
51,5153
55,1964
59,356899999999996
49,7135
75,5818
49,0668
49,960699999999996
49,6398
63,224799999999995
51,6386
49,064
49,1872
49,4437
50,3056
49,048
47,898
49,391999999999996
47,821200000000005
47,990199999999994
48,9343
47,8762
55,5496
46,296
47,9356
46,3862
47,3033
48,5352
46,5513
46,841
46,9735
46,8427
46,572
46,892
47,142900000000004
47,1231
47,8851
46,222100000000005
57,7643
46,5338
60,0935
47,2179
45,2964
45,034200000000006
44,7635
45,390100000000004
45,9033
45,2994
44,4499
45,6197
45,066
45,2014
44,0462
44,589
48,429100000000005
43,596999999999994
42,8788
45,8641
44,4216
43,1899
43,897999999999996
46,080999999999996
43,3251
48,541399999999996
42,888000000000005
43,0154
41,262100000000004
42,8044
55,298
43,5631
42,96
57,7016
43,5313
42,6344
43,4932
43,1146
43,0812
43,1588
42,7227
43,2492
42,105999999999995
52,2968
56,0315
44,0316
42,2902
55,4265
43,9026
42,9653
42,733
52,945899999999995
43,7078
40,6994
42,2999
41,8908
42,4604
42,2183
49,089800000000004
40,8823
42,399
40,894800000000004
39,84
42,9944
41,1657
40,9973
42,2316
41,2755
42,3254
41,5386
41,1549
42,285999999999994
40,602399999999996
41,7915
50,6613
41,2384
53,7915
53,8199
47,4802
40,2492
42,36
39,9225
40,5738
39,362
40,236000000000004
40,0379
39,7331
41,0846
39,4283
39,097699999999996
40,9118
38,5685
39,6932
50,9045
39,1458
40,6407
40,0651
39,3322
39,6616
40,0789
38,407700000000006
39,1526
38,7461
39,3695
41,0633
40,51649999999999
52,8451
41,3019
41,5454
39,0796
39,283899999999996
43,6735
39,1931
39,3031
39,6207
40,116400000000006
39,3671
39,277899999999995
39,625800000000005
39,3106
39,003299999999996
38,330999999999996
39,6516
36,9018
38,692499999999995
38,3782
50,471500000000006
52,771899999999995
38,5214
50,0237
50,033300000000004
50,233
50,7738
49,7425
37,3218
38,6682
38,0409
38,467
38,2535
39,222899999999996
38,6991
66,6863
37,6534
47,2478
38,2247
37,1922
37,8521
37,8216
37,5793
38,1169
52,3707
36,9262
37,355399999999996
36,929700000000004
38,111399999999996
37,824799999999996
38,0225
37,52719999999999
49,275600000000004
50,1526
48,8221
48,700100000000006
47,6263
48,8596
36,5081
38,2382
37,755900000000004
37,1231
38,7901
36,6318
37,1198
46,195899999999995
35,4272
36,638600000000004
35,2954
38,8181
36,380500000000005
35,9306
36,625499999999995
36,2815
36,46
36,551100000000005
35,8925
36,0126
35,4597
36,3424
47,5511
46,1914
47,4522
48,8809
48,1161
47,4587
48,6426
46,2723
37,116
36,1473
35,8239
35,2975
35,7017
35,5489
35,949799999999996
35,3611
35,804
35,2443
35,6466
35,0463
35,134100000000004
34,440900000000006
34,456100000000006
34,4155
35,0561
34,6229
33,8606
34,2161
35,2908
34,7012
35,566100000000006
33,9073
33,8943
34,5811
34,4171
34,1144
35,3674
34,0303
45,8885
33,266799999999996
34,160000000000004
32,0631
33,5177
36,3613
33,4068
33,6939
33,2205
33,5428
32,8147
34,1948
32,1209
34,334900000000005
31,985699999999998
35,6817
32,5857
33,1992
32,5116
32,867
32,7921
32,883500000000005
37,890899999999995
32,0068
33,8201
31,576100000000004
33,2806
33,0055
33,1107
32,727199999999996
32,929100000000005
32,3561
32,9767
40,6419
31,937599999999996
32,777800000000006
31,7739
32,7531
32,247
32,6401
32,586200000000005
32,7788
32,5946
32,6959
37,9221
31,488599999999998
32,1838
31,220299999999998
31,875899999999998
31,966099999999997
32,346399999999996
31,869300000000003
32,1173
33,4084
32,0769
34,5615
31,8529
32,5218
30,9893
31,919900000000002
32,099500000000006
31,433999999999997
31,761499999999998
31,3904
32,0695
33,1511
32,6947
32,8026
31,1269
31,509299999999996
31,054100000000002
32,3199
31,8796
32,0106
31,4554
32,046400000000006
33,9157
31,6879
31,0319
31,5067
31,322599999999998
30,9056
30,439600000000002
31,1009
31,6083
31,935900000000004
30,5405
30,9707
30,904999999999998
31,024
31,739000000000004
32,1347
31,8035
30,654
31,0379
31,4257
31,274499999999996
31,4858
31,204099999999997
31,404500000000002
30,9941
31,1769
31,4556
30,752100000000002
30,5141
30,1845
30,5059
31,122899999999998
31,342299999999998
31,1552
30,5578
30,3689
31,283400000000004
30,1006
30,869500000000002
30,528
39,8872
39,7513
30,9716
39,2486
39,2107
40,208099999999995
38,9356
40,7125
40,096
31,238100000000003
30,7431
32,0101
30,5933
30,0378
30,4193
30,2656
30,4858
30,176399999999997
30,769000000000002
29,8011
30,4385
29,9748
31,804399999999998
29,749399999999998
30,2635
28,7192
30,1047
29,6009
30,0714
29,3827
30,444599999999998
29,8707
30,1154
30,6235
30,237099999999998
30,5124
29,0624
31,4146
29,9899
30,7949
29,7672
30,564500000000002
29,7889
30,1332
29,7268
29,583000000000002
29,474400000000003
29,9949
29,508599999999998
29,6198
29,4408
30,2724
29,4721
28,8873
28,198999999999998
28,5989
