9,8509
4,2463
2,8465000000000003
2,755
2,8295
2,9473
3,3854
3,323
3,5195
2,2547
2,7374
2,6676
2,4981
2,3373
2,4329
2,9104
2,5777
2,9053
2,2689
2,4181
2,2496
2,2531
2,3249
3,6625
2,509
2,2416
2,2070000000000003
2,2392
2,2028999999999996
2,5421
3,1033
2,4426
2,1755
2,2238
2,2085
2,2065
2,7428
2,4379
2,1809
2,5096
2,2335
2,2244
2,227
2,6633
2,2007
2,1358
2,5604
2,3979
2,2247999999999997
2,1515000000000004
2,6293
2,1597999999999997
2,0918
3,3628
2,4304
2,274
2,2997
2,4092
2,1589
2,3822
2,2908999999999997
1,951
1,7373
2,4727
2,1086
1,7179
1,6199999999999999
1,6148
1,6161
1,6439
1,6315
1,7512999999999999
2,2593
2,0261
1,6440000000000001
1,5812000000000002
1,5888
2,7266
1,5058
1,7583
1,7756
1,5602
1,6884000000000001
1,5149
1,462
1,5125
1,4742
1,6256000000000002
1,4401
1,5211000000000001
2,0368999999999997
1,6329
3,2352000000000003
1,4867000000000001
1,5289
1,6675
1,4022999999999999
1,3607
1,3735
1,4818
1,36
1,3705
1,6647
1,6987
1,4746
1,3476
1,397
1,3796
1,4004
1,3369
2,0457
1,585
1,471
1,8487
1,4038
1,2126000000000001
1,2428000000000001
1,219
1,264
1,575
1,9868
1,5211999999999999
1,3613
2,7656
1,3845
1,1287
1,1331
1,2948
1,1094
1,1067
1,0916000000000001
1,248
1,1145
1,077
1,0578
1,0667
1,6186
1,4595
1,3531000000000002
1,2834
1,1118000000000001
1,1322
1,2091
1,6707
1,4661
1,1280999999999999
1,4179
1,0534
1,2021
1,4364
1,0403
1,0258
1,0231000000000001
1,0771000000000002
1,0866
1,1114
1,3905
1,1271
1,1761
1,1896
1,4009999999999998
1,0819
1,2310999999999999
1,3166
1,0668
1,0905
1,1047
1,1116
1,0278
1,7337
1,4109
1,1097
1,0659
1,1176000000000001
1,0983
1,3072
1,4416
1,1511
1,1322
1,234
1,066
1,0704
1,438
1,062
1,5807
1,0139
0,9977
1,0196
1,0111
1,1605999999999999
1,149
1,5616
0,9576
0,9795999999999999
0,9676
1,1841
1,3083
1,0204
1,4220000000000002
1,0209
0,9882000000000001
0,9646
1,4065
1,3320999999999998
1,502
0,9724999999999999
0,9256
0,9075
1,0698
0,9558
0,8802
0,8761
1,2719
1,4763
1,0727
0,8321
1,6703
1,0761
1,2162
0,8739
0,7779
0,7785
0,7964
0,9264
0,8184
0,7965
0,7998000000000001
1,3256
0,8222
0,8358
0,8599
0,8241
1,0315999999999999
0,9293
0,8017000000000001
1,1427
0,9825
0,9290999999999999
0,8306
0,8402000000000001
1,3444
1,0845
0,8817
1,4170999999999998
0,8507
0,8329
0,8400000000000001
0,8315
0,8229
0,8165
0,8172999999999999
1,4211
1,1844
0,9917999999999999
0,8310000000000001
1,0013999999999998
1,4927
0,7935000000000001
1,1612
0,7836
0,7633
0,7364999999999999
0,7329
0,7366
0,7205999999999999
0,7316
0,7132
0,7269000000000001
1,361
1,0365000000000002
0,9528
0,7226
0,9409000000000001
1,2144
1,3663
0,8727
0,7014
0,7485
0,6926
0,6948
0,8706
0,6913
0,6696
0,7102999999999999
0,8634
0,7267
1,0471
0,8511000000000001
0,7173
0,9486
0,7345
0,7272
0,7289
1,2112
0,7054
0,7096
0,7242000000000001
0,7287
0,9308
0,8441
0,7266
0,7119
1,1029
0,7511
1,1125
1,2735999999999998
0,9967000000000001
0,8034
0,8185
0,8025
1,1624999999999999
0,8027000000000001
0,7998999999999999
0,8030999999999999
0,7911
1,1911999999999998
1,1438
1,2499
0,8156
0,7805000000000001
0,9877
1,0405
0,8156
0,9226
0,8032999999999999
1,0689
0,7934
0,7990999999999999
0,9712
0,7936
0,8149000000000001
0,8
0,8076
0,8068
1,304
0,8265
0,7863
0,8151
1,0235
1,4927
0,9571999999999999
0,777
1,0392000000000001
0,8331000000000001
0,7649999999999999
0,8084
0,7797000000000001
1,1521000000000001
0,7406
0,7628
0,8231999999999999
0,7767
0,9257
0,7413
0,7596
0,9284
0,8481
0,8076
0,7274
0,9781
0,7213999999999999
0,7121999999999999
0,7198
0,7558
0,7355
0,9417
0,873
0,782
0,7723
1,5203
0,8003
0,8815999999999999
0,7351000000000001
1,1469
0,9445
0,9406
1,435
0,753
0,7714
0,7378
0,7166
0,7054
0,7121999999999999
0,7031000000000001
0,7043
0,8369
0,8767
0,7216
0,7263999999999999
0,7056
0,7266
1,4243000000000001
1,0985
1,4395
0,7766
0,8792
